tokenId	hash	bodyIndex
#3413<kbd><img src="scripts/svgs/pop_3413.svg" width="100px" height="100px" /></kbd>
#3443<kbd><img src="scripts/svgs/pop_3443.svg" width="100px" height="100px" /></kbd>
#3736<kbd><img src="scripts/svgs/pop_3736.svg" width="100px" height="100px" /></kbd>
#3938<kbd><img src="scripts/svgs/pop_3938.svg" width="100px" height="100px" /></kbd>
#3975<kbd><img src="scripts/svgs/pop_3975.svg" width="100px" height="100px" /></kbd>
#4067<kbd><img src="scripts/svgs/pop_4067.svg" width="100px" height="100px" /></kbd>
#4167<kbd><img src="scripts/svgs/pop_4167.svg" width="100px" height="100px" /></kbd>
#4190<kbd><img src="scripts/svgs/pop_4190.svg" width="100px" height="100px" /></kbd>
#4296<kbd><img src="scripts/svgs/pop_4296.svg" width="100px" height="100px" /></kbd>
#4346<kbd><img src="scripts/svgs/pop_4346.svg" width="100px" height="100px" /></kbd>
#4426<kbd><img src="scripts/svgs/pop_4426.svg" width="100px" height="100px" /></kbd>
#4482<kbd><img src="scripts/svgs/pop_4482.svg" width="100px" height="100px" /></kbd>
#4784<kbd><img src="scripts/svgs/pop_4784.svg" width="100px" height="100px" /></kbd>
#4885<kbd><img src="scripts/svgs/pop_4885.svg" width="100px" height="100px" /></kbd>

#### Layer 8 Body Trait 074 Cliff Chirping Frog
<kbd><img src="scripts/svgs/layer8-trait074-cliffchirpingfrog.svg" width="300px" height="300px" /></kbd>
<br />
#47<kbd><img src="scripts/svgs/pop_0047.svg" width="100px" height="100px" /></kbd>
#81<kbd><img src="scripts/svgs/pop_0081.svg" width="100px" height="100px" /></kbd>
#104<kbd><img src="scripts/svgs/pop_0104.svg" width="100px" height="100px" /></kbd>
#117<kbd><img src="scripts/svgs/pop_0117.svg" width="100px" height="100px" /></kbd>
#277<kbd><img src="scripts/svgs/pop_0277.svg" width="100px" height="100px" /></kbd>
#282<kbd><img src="scripts/svgs/pop_0282.svg" width="100px" height="100px" /></kbd>
#370<kbd><img src="scripts/svgs/pop_0370.svg" width="100px" height="100px" /></kbd>
#507<kbd><img src="scripts/svgs/pop_0507.svg" width="100px" height="100px" /></kbd>
#715<kbd><img src="scripts/svgs/pop_0715.svg" width="100px" height="100px" /></kbd>
#738<kbd><img src="scripts/svgs/pop_0738.svg" width="100px" height="100px" /></kbd>
#990<kbd><img src="scripts/svgs/pop_0990.svg" width="100px" height="100px" /></kbd>
#1204<kbd><img src="scripts/svgs/pop_1204.svg" width="100px" height="100px" /></kbd>
#1206<kbd><img src="scripts/svgs/pop_1206.svg" width="100px" height="100px" /></kbd>
#1215<kbd><img src="scripts/svgs/pop_1215.svg" width="100px" height="100px" /></kbd>
#1240<kbd><img src="scripts/svgs/pop_1240.svg" width="100px" height="100px" /></kbd>
#1422<kbd><img src="scripts/svgs/pop_1422.svg" width="100px" height="100px" /></kbd>
#1497<kbd><img src="scripts/svgs/pop_1497.svg" width="100px" height="100px" /></kbd>
#1575<kbd><img src="scripts/svgs/pop_1575.svg" width="100px" height="100px" /></kbd>
#1770<kbd><img src="scripts/svgs/pop_1770.svg" width="100px" height="100px" /></kbd>
#1803<kbd><img src="scripts/svgs/pop_1803.svg" width="100px" height="100px" /></kbd>
#1924<kbd><img src="scripts/svgs/pop_1924.svg" width="100px" height="100px" /></kbd>
#1959<kbd><img src="scripts/svgs/pop_1959.svg" width="100px" height="100px" /></kbd>
#2004<kbd><img src="scripts/svgs/pop_2004.svg" width="100px" height="100px" /></kbd>
#2008<kbd><img src="scripts/svgs/pop_2008.svg" width="100px" height="100px" /></kbd>
#2105<kbd><img src="scripts/svgs/pop_2105.svg" width="100px" height="100px" /></kbd>
#2166<kbd><img src="scripts/svgs/pop_2166.svg" width="100px" height="100px" /></kbd>
#2241<kbd><img src="scripts/svgs/pop_2241.svg" width="100px" height="100px" /></kbd>
#2259<kbd><img src="scripts/svgs/pop_2259.svg" width="100px" height="100px" /></kbd>
#2337<kbd><img src="scripts/svgs/pop_2337.svg" width="100px" height="100px" /></kbd>
#2370<kbd><img src="scripts/svgs/pop_2370.svg" width="100px" height="100px" /></kbd>
#2464<kbd><img src="scripts/svgs/pop_2464.svg" width="100px" height="100px" /></kbd>
#2575<kbd><img src="scripts/svgs/pop_2575.svg" width="100px" height="100px" /></kbd>
#2594<kbd><img src="scripts/svgs/pop_2594.svg" width="100px" height="100px" /></kbd>
#2686<kbd><img src="scripts/svgs/pop_2686.svg" width="100px" height="100px" /></kbd>
#2902<kbd><img src="scripts/svgs/pop_2902.svg" width="100px" height="100px" /></kbd>
#2952<kbd><img src="scripts/svgs/pop_2952.svg" width="100px" height="100px" /></kbd>
#2983<kbd><img src="scripts/svgs/pop_2983.svg" width="100px" height="100px" /></kbd>
#3054<kbd><img src="scripts/svgs/pop_3054.svg" width="100px" height="100px" /></kbd>
#3071<kbd><img src="scripts/svgs/pop_3071.svg" width="100px" height="100px" /></kbd>
#3251<kbd><img src="scripts/svgs/pop_3251.svg" width="100px" height="100px" /></kbd>
#3367<kbd><img src="scripts/svgs/pop_3367.svg" width="100px" height="100px" /></kbd>
#3573<kbd><img src="scripts/svgs/pop_3573.svg" width="100px" height="100px" /></kbd>
#3757<kbd><img src="scripts/svgs/pop_3757.svg" width="100px" height="100px" /></kbd>
#3928<kbd><img src="scripts/svgs/pop_3928.svg" width="100px" height="100px" /></kbd>
#3947<kbd><img src="scripts/svgs/pop_3947.svg" width="100px" height="100px" /></kbd>
#4047<kbd><img src="scripts/svgs/pop_4047.svg" width="100px" height="100px" /></kbd>
#4138<kbd><img src="scripts/svgs/pop_4138.svg" width="100px" height="100px" /></kbd>
#4178<kbd><img src="scripts/svgs/pop_4178.svg" width="100px" height="100px" /></kbd>
#4290<kbd><img src="scripts/svgs/pop_4290.svg" width="100px" height="100px" /></kbd>
#4405<kbd><img src="scripts/svgs/pop_4405.svg" width="100px" height="100px" /></kbd>
#4418<kbd><img src="scripts/svgs/pop_4418.svg" width="100px" height="100px" /></kbd>
#4421<kbd><img src="scripts/svgs/pop_4421.svg" width="100px" height="100px" /></kbd>
#4432<kbd><img src="scripts/svgs/pop_4432.svg" width="100px" height="100px" /></kbd>
#4662<kbd><img src="scripts/svgs/pop_4662.svg" width="100px" height="100px" /></kbd>
#4681<kbd><img src="scripts/svgs/pop_4681.svg" width="100px" height="100px" /></kbd>
#4691<kbd><img src="scripts/svgs/pop_4691.svg" width="100px" height="100px" /></kbd>
#4953<kbd><img src="scripts/svgs/pop_4953.svg" width="100px" height="100px" /></kbd>
#4989<kbd><img src="scripts/svgs/pop_4989.svg" width="100px" height="100px" /></kbd>

#### Layer 8 Body Trait 075 Dusky Toadlet
<kbd><img src="scripts/svgs/layer8-trait075-duskytoadlet.svg" width="300px" height="300px" /></kbd>
<br />
#71<kbd><img src="scripts/svgs/pop_0071.svg" width="100px" height="100px" /></kbd>
#148<kbd><img src="scripts/svgs/pop_0148.svg" width="100px" height="100px" /></kbd>
#167<kbd><img src="scripts/svgs/pop_0167.svg" width="100px" height="100px" /></kbd>
#785<kbd><img src="scripts/svgs/pop_0785.svg" width="100px" height="100px" /></kbd>
#825<kbd><img src="scripts/svgs/pop_0825.svg" width="100px" height="100px" /></kbd>
#944<kbd><img src="scripts/svgs/pop_0944.svg" width="100px" height="100px" /></kbd>
#977<kbd><img src="scripts/svgs/pop_0977.svg" width="100px" height="100px" /></kbd>
#1075<kbd><img src="scripts/svgs/pop_1075.svg" width="100px" height="100px" /></kbd>
#1097<kbd><img src="scripts/svgs/pop_1097.svg" width="100px" height="100px" /></kbd>
#1134<kbd><img src="scripts/svgs/pop_1134.svg" width="100px" height="100px" /></kbd>
#1199<kbd><img src="scripts/svgs/pop_1199.svg" width="100px" height="100px" /></kbd>
#1218<kbd><img src="scripts/svgs/pop_1218.svg" width="100px" height="100px" /></kbd>
#1535<kbd><img src="scripts/svgs/pop_1535.svg" width="100px" height="100px" /></kbd>
#1546<kbd><img src="scripts/svgs/pop_1546.svg" width="100px" height="100px" /></kbd>
#1715<kbd><img src="scripts/svgs/pop_1715.svg" width="100px" height="100px" /></kbd>
#1944<kbd><img src="scripts/svgs/pop_1944.svg" width="100px" height="100px" /></kbd>
#2179<kbd><img src="scripts/svgs/pop_2179.svg" width="100px" height="100px" /></kbd>
#2243<kbd><img src="scripts/svgs/pop_2243.svg" width="100px" height="100px" /></kbd>
#2659<kbd><img src="scripts/svgs/pop_2659.svg" width="100px" height="100px" /></kbd>
#2688<kbd><img src="scripts/svgs/pop_2688.svg" width="100px" height="100px" /></kbd>
#2762<kbd><img src="scripts/svgs/pop_2762.svg" width="100px" height="100px" /></kbd>
#2929<kbd><img src="scripts/svgs/pop_2929.svg" width="100px" height="100px" /></kbd>
#2996<kbd><img src="scripts/svgs/pop_2996.svg" width="100px" height="100px" /></kbd>
#3609<kbd><img src="scripts/svgs/pop_3609.svg" width="100px" height="100px" /></kbd>
#3790<kbd><img src="scripts/svgs/pop_3790.svg" width="100px" height="100px" /></kbd>
#3908<kbd><img src="scripts/svgs/pop_3908.svg" width="100px" height="100px" /></kbd>
#3953<kbd><img src="scripts/svgs/pop_3953.svg" width="100px" height="100px" /></kbd>
#4202<kbd><img src="scripts/svgs/pop_4202.svg" width="100px" height="100px" /></kbd>
#4579<kbd><img src="scripts/svgs/pop_4579.svg" width="100px" height="100px" /></kbd>
#4592<kbd><img src="scripts/svgs/pop_4592.svg" width="100px" height="100px" /></kbd>
#4599<kbd><img src="scripts/svgs/pop_4599.svg" width="100px" height="100px" /></kbd>
#4736<kbd><img src="scripts/svgs/pop_4736.svg" width="100px" height="100px" /></kbd>
#4828<kbd><img src="scripts/svgs/pop_4828.svg" width="100px" height="100px" /></kbd>
#4987<kbd><img src="scripts/svgs/pop_4987.svg" width="100px" height="100px" /></kbd>

#### Layer 8 Body Trait 076 Eastern Stony Creek Frog
<kbd><img src="scripts/svgs/layer8-trait076-easternstonycreekfrog.svg" width="300px" height="300px" /></kbd>
<br />
#9<kbd><img src="scripts/svgs/pop_0009.svg" width="100px" height="100px" /></kbd>
#70<kbd><img src="scripts/svgs/pop_0070.svg" width="100px" height="100px" /></kbd>
#154<kbd><img src="scripts/svgs/pop_0154.svg" width="100px" height="100px" /></kbd>
#284<kbd><img src="scripts/svgs/pop_0284.svg" width="100px" height="100px" /></kbd>
#483<kbd><img src="scripts/svgs/pop_0483.svg" width="100px" height="100px" /></kbd>
#484<kbd><img src="scripts/svgs/pop_0484.svg" width="100px" height="100px" /></kbd>
#557<kbd><img src="scripts/svgs/pop_0557.svg" width="100px" height="100px" /></kbd>
#595<kbd><img src="scripts/svgs/pop_0595.svg" width="100px" height="100px" /></kbd>
#913<kbd><img src="scripts/svgs/pop_0913.svg" width="100px" height="100px" /></kbd>
#965<kbd><img src="scripts/svgs/pop_0965.svg" width="100px" height="100px" /></kbd>
#1165<kbd><img src="scripts/svgs/pop_1165.svg" width="100px" height="100px" /></kbd>
#1346<kbd><img src="scripts/svgs/pop_1346.svg" width="100px" height="100px" /></kbd>
#1681<kbd><img src="scripts/svgs/pop_1681.svg" width="100px" height="100px" /></kbd>
#1804<kbd><img src="scripts/svgs/pop_1804.svg" width="100px" height="100px" /></kbd>
#1893<kbd><img src="scripts/svgs/pop_1893.svg" width="100px" height="100px" /></kbd>
#2030<kbd><img src="scripts/svgs/pop_2030.svg" width="100px" height="100px" /></kbd>
#2116<kbd><img src="scripts/svgs/pop_2116.svg" width="100px" height="100px" /></kbd>
#2193<kbd><img src="scripts/svgs/pop_2193.svg" width="100px" height="100px" /></kbd>
#2463<kbd><img src="scripts/svgs/pop_2463.svg" width="100px" height="100px" /></kbd>
#2467<kbd><img src="scripts/svgs/pop_2467.svg" width="100px" height="100px" /></kbd>
#2628<kbd><img src="scripts/svgs/pop_2628.svg" width="100px" height="100px" /></kbd>
#2663<kbd><img src="scripts/svgs/pop_2663.svg" width="100px" height="100px" /></kbd>
#2772<kbd><img src="scripts/svgs/pop_2772.svg" width="100px" height="100px" /></kbd>
#2915<kbd><img src="scripts/svgs/pop_2915.svg" width="100px" height="100px" /></kbd>
#2939<kbd><img src="scripts/svgs/pop_2939.svg" width="100px" height="100px" /></kbd>
#3046<kbd><img src="scripts/svgs/pop_3046.svg" width="100px" height="100px" /></kbd>
#3185<kbd><img src="scripts/svgs/pop_3185.svg" width="100px" height="100px" /></kbd>
#3219<kbd><img src="scripts/svgs/pop_3219.svg" width="100px" height="100px" /></kbd>
#3268<kbd><img src="scripts/svgs/pop_3268.svg" width="100px" height="100px" /></kbd>
#3325<kbd><img src="scripts/svgs/pop_3325.svg" width="100px" height="100px" /></kbd>
#3437<kbd><img src="scripts/svgs/pop_3437.svg" width="100px" height="100px" /></kbd>
#3572<kbd><img src="scripts/svgs/pop_3572.svg" width="100px" height="100px" /></kbd>
#3738<kbd><img src="scripts/svgs/pop_3738.svg" width="100px" height="100px" /></kbd>
#3742<kbd><img src="scripts/svgs/pop_3742.svg" width="100px" height="100px" /></kbd>
#3781<kbd><img src="scripts/svgs/pop_3781.svg" width="100px" height="100px" /></kbd>
#3940<kbd><img src="scripts/svgs/pop_3940.svg" width="100px" height="100px" /></kbd>
#3972<kbd><img src="scripts/svgs/pop_3972.svg" width="100px" height="100px" /></kbd>
#4152<kbd><img src="scripts/svgs/pop_4152.svg" width="100px" height="100px" /></kbd>
#4374<kbd><img src="scripts/svgs/pop_4374.svg" width="100px" height="100px" /></kbd>
#4382<kbd><img src="scripts/svgs/pop_4382.svg" width="100px" height="100px" /></kbd>
#4401<kbd><img src="scripts/svgs/pop_4401.svg" width="100px" height="100px" /></kbd>
#4420<kbd><img src="scripts/svgs/pop_4420.svg" width="100px" height="100px" /></kbd>
#4562<kbd><img src="scripts/svgs/pop_4562.svg" width="100px" height="100px" /></kbd>
#4580<kbd><img src="scripts/svgs/pop_4580.svg" width="100px" height="100px" /></kbd>
#4714<kbd><img src="scripts/svgs/pop_4714.svg" width="100px" height="100px" /></kbd>
#4718<kbd><img src="scripts/svgs/pop_4718.svg" width="100px" height="100px" /></kbd>
#4808<kbd><img src="scripts/svgs/pop_4808.svg" width="100px" height="100px" /></kbd>
#4815<kbd><img src="scripts/svgs/pop_4815.svg" width="100px" height="100px" /></kbd>
#4891<kbd><img src="scripts/svgs/pop_4891.svg" width="100px" height="100px" /></kbd>

#### Layer 8 Body Trait 077 Pacific Tree Frog
<kbd><img src="scripts/svgs/layer8-trait077-pacifictreefrog.svg" width="300px" height="300px" /></kbd>
<br />
#65<kbd><img src="scripts/svgs/pop_0065.svg" width="100px" height="100px" /></kbd>
#179<kbd><img src="scripts/svgs/pop_0179.svg" width="100px" height="100px" /></kbd>
#273<kbd><img src="scripts/svgs/pop_0273.svg" width="100px" height="100px" /></kbd>
#394<kbd><img src="scripts/svgs/pop_0394.svg" width="100px" height="100px" /></kbd>
#603<kbd><img src="scripts/svgs/pop_0603.svg" width="100px" height="100px" /></kbd>
#695<kbd><img src="scripts/svgs/pop_0695.svg" width="100px" height="100px" /></kbd>
#744<kbd><img src="scripts/svgs/pop_0744.svg" width="100px" height="100px" /></kbd>
#905<kbd><img src="scripts/svgs/pop_0905.svg" width="100px" height="100px" /></kbd>
#1061<kbd><img src="scripts/svgs/pop_1061.svg" width="100px" height="100px" /></kbd>
#1211<kbd><img src="scripts/svgs/pop_1211.svg" width="100px" height="100px" /></kbd>
#1355<kbd><img src="scripts/svgs/pop_1355.svg" width="100px" height="100px" /></kbd>
#1555<kbd><img src="scripts/svgs/pop_1555.svg" width="100px" height="100px" /></kbd>
#1577<kbd><img src="scripts/svgs/pop_1577.svg" width="100px" height="100px" /></kbd>
#1607<kbd><img src="scripts/svgs/pop_1607.svg" width="100px" height="100px" /></kbd>
#1671<kbd><img src="scripts/svgs/pop_1671.svg" width="100px" height="100px" /></kbd>
#1745<kbd><img src="scripts/svgs/pop_1745.svg" width="100px" height="100px" /></kbd>
#2125<kbd><img src="scripts/svgs/pop_2125.svg" width="100px" height="100px" /></kbd>
#2233<kbd><img src="scripts/svgs/pop_2233.svg" width="100px" height="100px" /></kbd>
#2296<kbd><img src="scripts/svgs/pop_2296.svg" width="100px" height="100px" /></kbd>
#2501<kbd><img src="scripts/svgs/pop_2501.svg" width="100px" height="100px" /></kbd>
#2706<kbd><img src="scripts/svgs/pop_2706.svg" width="100px" height="100px" /></kbd>
#2789<kbd><img src="scripts/svgs/pop_2789.svg" width="100px" height="100px" /></kbd>
#3050<kbd><img src="scripts/svgs/pop_3050.svg" width="100px" height="100px" /></kbd>
#3080<kbd><img src="scripts/svgs/pop_3080.svg" width="100px" height="100px" /></kbd>
#3139<kbd><img src="scripts/svgs/pop_3139.svg" width="100px" height="100px" /></kbd>
#3179<kbd><img src="scripts/svgs/pop_3179.svg" width="100px" height="100px" /></kbd>
#3414<kbd><img src="scripts/svgs/pop_3414.svg" width="100px" height="100px" /></kbd>
#3419<kbd><img src="scripts/svgs/pop_3419.svg" width="100px" height="100px" /></kbd>
#3503<kbd><img src="scripts/svgs/pop_3503.svg" width="100px" height="100px" /></kbd>
#3574<kbd><img src="scripts/svgs/pop_3574.svg" width="100px" height="100px" /></kbd>
#3672<kbd><img src="scripts/svgs/pop_3672.svg" width="100px" height="100px" /></kbd>
#3716<kbd><img src="scripts/svgs/pop_3716.svg" width="100px" height="100px" /></kbd>
#3885<kbd><img src="scripts/svgs/pop_3885.svg" width="100px" height="100px" /></kbd>
#3986<kbd><img src="scripts/svgs/pop_3986.svg" width="100px" height="100px" /></kbd>
#4206<kbd><img src="scripts/svgs/pop_4206.svg" width="100px" height="100px" /></kbd>
#4368<kbd><img src="scripts/svgs/pop_4368.svg" width="100px" height="100px" /></kbd>
#4686<kbd><img src="scripts/svgs/pop_4686.svg" width="100px" height="100px" /></kbd>
#4698<kbd><img src="scripts/svgs/pop_4698.svg" width="100px" height="100px" /></kbd>
#4786<kbd><img src="scripts/svgs/pop_4786.svg" width="100px" height="100px" /></kbd>

#### Layer 8 Body Trait 078 Rocky Mountain Toad
<kbd><img src="scripts/svgs/layer8-trait078-rockymountaintoad.svg" width="300px" height="300px" /></kbd>
<br />
#91<kbd><img src="scripts/svgs/pop_0091.svg" width="100px" height="100px" /></kbd>
#200<kbd><img src="scripts/svgs/pop_0200.svg" width="100px" height="100px" /></kbd>
#224<kbd><img src="scripts/svgs/pop_0224.svg" width="100px" height="100px" /></kbd>
#301<kbd><img src="scripts/svgs/pop_0301.svg" width="100px" height="100px" /></kbd>
#515<kbd><img src="scripts/svgs/pop_0515.svg" width="100px" height="100px" /></kbd>
#623<kbd><img src="scripts/svgs/pop_0623.svg" width="100px" height="100px" /></kbd>
#718<kbd><img src="scripts/svgs/pop_0718.svg" width="100px" height="100px" /></kbd>
#753<kbd><img src="scripts/svgs/pop_0753.svg" width="100px" height="100px" /></kbd>
#843<kbd><img src="scripts/svgs/pop_0843.svg" width="100px" height="100px" /></kbd>
#939<kbd><img src="scripts/svgs/pop_0939.svg" width="100px" height="100px" /></kbd>
#970<kbd><img src="scripts/svgs/pop_0970.svg" width="100px" height="100px" /></kbd>
#1058<kbd><img src="scripts/svgs/pop_1058.svg" width="100px" height="100px" /></kbd>
#1110<kbd><img src="scripts/svgs/pop_1110.svg" width="100px" height="100px" /></kbd>
#1269<kbd><img src="scripts/svgs/pop_1269.svg" width="100px" height="100px" /></kbd>
#1271<kbd><img src="scripts/svgs/pop_1271.svg" width="100px" height="100px" /></kbd>
#1331<kbd><img src="scripts/svgs/pop_1331.svg" width="100px" height="100px" /></kbd>
#1354<kbd><img src="scripts/svgs/pop_1354.svg" width="100px" height="100px" /></kbd>
#1369<kbd><img src="scripts/svgs/pop_1369.svg" width="100px" height="100px" /></kbd>
#1473<kbd><img src="scripts/svgs/pop_1473.svg" width="100px" height="100px" /></kbd>
#1551<kbd><img src="scripts/svgs/pop_1551.svg" width="100px" height="100px" /></kbd>
#1584<kbd><img src="scripts/svgs/pop_1584.svg" width="100px" height="100px" /></kbd>
#1596<kbd><img src="scripts/svgs/pop_1596.svg" width="100px" height="100px" /></kbd>
#1610<kbd><img src="scripts/svgs/pop_1610.svg" width="100px" height="100px" /></kbd>
#1951<kbd><img src="scripts/svgs/pop_1951.svg" width="100px" height="100px" /></kbd>
#2229<kbd><img src="scripts/svgs/pop_2229.svg" width="100px" height="100px" /></kbd>
#2448<kbd><img src="scripts/svgs/pop_2448.svg" width="100px" height="100px" /></kbd>
#2450<kbd><img src="scripts/svgs/pop_2450.svg" width="100px" height="100px" /></kbd>
#2513<kbd><img src="scripts/svgs/pop_2513.svg" width="100px" height="100px" /></kbd>
#2574<kbd><img src="scripts/svgs/pop_2574.svg" width="100px" height="100px" /></kbd>
#2880<kbd><img src="scripts/svgs/pop_2880.svg" width="100px" height="100px" /></kbd>
#3039<kbd><img src="scripts/svgs/pop_3039.svg" width="100px" height="100px" /></kbd>
#3051<kbd><img src="scripts/svgs/pop_3051.svg" width="100px" height="100px" /></kbd>
#3146<kbd><img src="scripts/svgs/pop_3146.svg" width="100px" height="100px" /></kbd>
#3237<kbd><img src="scripts/svgs/pop_3237.svg" width="100px" height="100px" /></kbd>
#3319<kbd><img src="scripts/svgs/pop_3319.svg" width="100px" height="100px" /></kbd>
#3466<kbd><img src="scripts/svgs/pop_3466.svg" width="100px" height="100px" /></kbd>
#3505<kbd><img src="scripts/svgs/pop_3505.svg" width="100px" height="100px" /></kbd>
#3750<kbd><img src="scripts/svgs/pop_3750.svg" width="100px" height="100px" /></kbd>
#3926<kbd><img src="scripts/svgs/pop_3926.svg" width="100px" height="100px" /></kbd>
#4034<kbd><img src="scripts/svgs/pop_4034.svg" width="100px" height="100px" /></kbd>
#4099<kbd><img src="scripts/svgs/pop_4099.svg" width="100px" height="100px" /></kbd>
#4157<kbd><img src="scripts/svgs/pop_4157.svg" width="100px" height="100px" /></kbd>
#4341<kbd><img src="scripts/svgs/pop_4341.svg" width="100px" height="100px" /></kbd>
#4485<kbd><img src="scripts/svgs/pop_4485.svg" width="100px" height="100px" /></kbd>
#4534<kbd><img src="scripts/svgs/pop_4534.svg" width="100px" height="100px" /></kbd>
#4947<kbd><img src="scripts/svgs/pop_4947.svg" width="100px" height="100px" /></kbd>
#4982<kbd><img src="scripts/svgs/pop_4982.svg" width="100px" height="100px" /></kbd>

#### Layer 8 Body Trait 079 Dusky Toadlet
<kbd><img src="scripts/svgs/layer8-trait079-duskytoadlet.svg" width="300px" height="300px" /></kbd>
<br />
#327<kbd><img src="scripts/svgs/pop_0327.svg" width="100px" height="100px" /></kbd>
#469<kbd><img src="scripts/svgs/pop_0469.svg" width="100px" height="100px" /></kbd>
#506<kbd><img src="scripts/svgs/pop_0506.svg" width="100px" height="100px" /></kbd>
#781<kbd><img src="scripts/svgs/pop_0781.svg" width="100px" height="100px" /></kbd>
#822<kbd><img src="scripts/svgs/pop_0822.svg" width="100px" height="100px" /></kbd>
#849<kbd><img src="scripts/svgs/pop_0849.svg" width="100px" height="100px" /></kbd>
#901<kbd><img src="scripts/svgs/pop_0901.svg" width="100px" height="100px" /></kbd>
#1242<kbd><img src="scripts/svgs/pop_1242.svg" width="100px" height="100px" /></kbd>
#1251<kbd><img src="scripts/svgs/pop_1251.svg" width="100px" height="100px" /></kbd>
#1254<kbd><img src="scripts/svgs/pop_1254.svg" width="100px" height="100px" /></kbd>
#1262<kbd><img src="scripts/svgs/pop_1262.svg" width="100px" height="100px" /></kbd>
#1593<kbd><img src="scripts/svgs/pop_1593.svg" width="100px" height="100px" /></kbd>
#1623<kbd><img src="scripts/svgs/pop_1623.svg" width="100px" height="100px" /></kbd>
#1758<kbd><img src="scripts/svgs/pop_1758.svg" width="100px" height="100px" /></kbd>
#1811<kbd><img src="scripts/svgs/pop_1811.svg" width="100px" height="100px" /></kbd>
#1919<kbd><img src="scripts/svgs/pop_1919.svg" width="100px" height="100px" /></kbd>
#2055<kbd><img src="scripts/svgs/pop_2055.svg" width="100px" height="100px" /></kbd>
#2326<kbd><img src="scripts/svgs/pop_2326.svg" width="100px" height="100px" /></kbd>
#2545<kbd><img src="scripts/svgs/pop_2545.svg" width="100px" height="100px" /></kbd>
#2634<kbd><img src="scripts/svgs/pop_2634.svg" width="100px" height="100px" /></kbd>
#2908<kbd><img src="scripts/svgs/pop_2908.svg" width="100px" height="100px" /></kbd>
#3073<kbd><img src="scripts/svgs/pop_3073.svg" width="100px" height="100px" /></kbd>
#3199<kbd><img src="scripts/svgs/pop_3199.svg" width="100px" height="100px" /></kbd>
#3594<kbd><img src="scripts/svgs/pop_3594.svg" width="100px" height="100px" /></kbd>
#4100<kbd><img src="scripts/svgs/pop_4100.svg" width="100px" height="100px" /></kbd>
#4135<kbd><img src="scripts/svgs/pop_4135.svg" width="100px" height="100px" /></kbd>
#4371<kbd><img src="scripts/svgs/pop_4371.svg" width="100px" height="100px" /></kbd>
#4388<kbd><img src="scripts/svgs/pop_4388.svg" width="100px" height="100px" /></kbd>
#4856<kbd><img src="scripts/svgs/pop_4856.svg" width="100px" height="100px" /></kbd>
#4914<kbd><img src="scripts/svgs/pop_4914.svg" width="100px" height="100px" /></kbd>
#4998<kbd><img src="scripts/svgs/pop_4998.svg" width="100px" height="100px" /></kbd>

#### Layer 8 Body Trait 080 Eastern Stony Creek Frog
<kbd><img src="scripts/svgs/layer8-trait080-easternstonycreekfrog.svg" width="300px" height="300px" /></kbd>
<br />
#13<kbd><img src="scripts/svgs/pop_0013.svg" width="100px" height="100px" /></kbd>
#87<kbd><img src="scripts/svgs/pop_0087.svg" width="100px" height="100px" /></kbd>
#140<kbd><img src="scripts/svgs/pop_0140.svg" width="100px" height="100px" /></kbd>
#274<kbd><img src="scripts/svgs/pop_0274.svg" width="100px" height="100px" /></kbd>
#336<kbd><img src="scripts/svgs/pop_0336.svg" width="100px" height="100px" /></kbd>
#451<kbd><img src="scripts/svgs/pop_0451.svg" width="100px" height="100px" /></kbd>
#475<kbd><img src="scripts/svgs/pop_0475.svg" width="100px" height="100px" /></kbd>
#681<kbd><img src="scripts/svgs/pop_0681.svg" width="100px" height="100px" /></kbd>
#740<kbd><img src="scripts/svgs/pop_0740.svg" width="100px" height="100px" /></kbd>
#834<kbd><img src="scripts/svgs/pop_0834.svg" width="100px" height="100px" /></kbd>
#1087<kbd><img src="scripts/svgs/pop_1087.svg" width="100px" height="100px" /></kbd>
#1276<kbd><img src="scripts/svgs/pop_1276.svg" width="100px" height="100px" /></kbd>
#1628<kbd><img src="scripts/svgs/pop_1628.svg" width="100px" height="100px" /></kbd>
#1856<kbd><img src="scripts/svgs/pop_1856.svg" width="100px" height="100px" /></kbd>
#1915<kbd><img src="scripts/svgs/pop_1915.svg" width="100px" height="100px" /></kbd>
#1942<kbd><img src="scripts/svgs/pop_1942.svg" width="100px" height="100px" /></kbd>
#2013<kbd><img src="scripts/svgs/pop_2013.svg" width="100px" height="100px" /></kbd>
#2014<kbd><img src="scripts/svgs/pop_2014.svg" width="100px" height="100px" /></kbd>
#2247<kbd><img src="scripts/svgs/pop_2247.svg" width="100px" height="100px" /></kbd>
#2475<kbd><img src="scripts/svgs/pop_2475.svg" width="100px" height="100px" /></kbd>
#2498<kbd><img src="scripts/svgs/pop_2498.svg" width="100px" height="100px" /></kbd>
#2537<kbd><img src="scripts/svgs/pop_2537.svg" width="100px" height="100px" /></kbd>
#2647<kbd><img src="scripts/svgs/pop_2647.svg" width="100px" height="100px" /></kbd>
#2648<kbd><img src="scripts/svgs/pop_2648.svg" width="100px" height="100px" /></kbd>
#2678<kbd><img src="scripts/svgs/pop_2678.svg" width="100px" height="100px" /></kbd>
#2680<kbd><img src="scripts/svgs/pop_2680.svg" width="100px" height="100px" /></kbd>
